Instance,AS_Prediction
0,0.7277628736974998
1,0.7924341184944997
10,0.7761282803745998
100,0.7699614567705997
101,0.7831634052989007
102,0.7985793600153002
103,0.7629135571747001
104,0.7452162669405002
105,0.7334265661431499
106,0.7274439166475003
107,0.7129257963807999
108,0.7240850342777496
109,0.73133472468745
11,0.7672577468764993
110,0.7760617331805004
111,0.7779305301204996
112,0.7760637825854998
113,0.7574515349984998
114,0.7419460155884997
115,0.7451291164884996
116,0.7510709015124994
117,0.7322060575599997
118,0.7360401014409998
119,0.7393581653159997
12,0.7279484834519998
120,0.739233197165
121,0.7378812428365004
122,0.7487944822899998
123,0.7542535630200002
124,0.7551185507579998
125,0.7553788566960002
126,0.7714337447080998
127,0.7449231976712004
128,0.7642646536106503
129,0.7759519821769004
13,0.7821595932452006
130,0.7628677708175001
131,0.7690641458280002
132,0.7492966526070001
133,0.7496330220400002
134,0.7610636639025
135,0.7694759974964499
136,0.79426891583865
137,0.7989235403970997
138,0.7847471339979494
139,0.7761606112746496
14,0.769738430317
140,0.7982790848439997
141,0.8145317420195003
142,0.8188153665159997
143,0.8108617860635497
144,0.8166222201116997
145,0.8198126027960001
146,0.8094549017156999
147,0.82147098897725
148,0.8063131785634003
149,0.8108514018820497
15,0.8071014655078997
150,0.8100346730437998
151,0.8071027712352496
152,0.8168024611309498
153,0.7998643947745994
154,0.8105398440831998
155,0.7996194623077002
156,0.8047420392496498
157,0.8183691548155
158,0.8074902231961496
159,0.8184859089819497
16,0.7988615483727002
160,0.8082926137034999
161,0.7874669490261001
162,0.8113908311375998
163,0.8080159276686496
164,0.8030291468367997
