Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 334 | GridSize: 14
Generation 2 | Revalues: 542 | GridSize: 13
Generation 3 | Revalues: 788 | GridSize: 7
Generation 4 | Revalues: 1010 | GridSize: 11
Generation 5 | Revalues: 1234 | GridSize: 11
Generation 6 | Revalues: 1458 | GridSize: 9
Generation 7 | Revalues: 1688 | GridSize: 6
Generation 8 | Revalues: 1904 | GridSize: 11
Generation 9 | Revalues: 2142 | GridSize: 13
Generation 10 | Revalues: 2334 | GridSize: 15
Generation 11 | Revalues: 2556 | GridSize: 20
Generation 12 | Revalues: 2772 | GridSize: 18
Generation 13 | Revalues: 3002 | GridSize: 12
Generation 14 | Revalues: 3202 | GridSize: 15
Generation 15 | Revalues: 3410 | GridSize: 20
Generation 16 | Revalues: 3632 | GridSize: 18
Generation 17 | Revalues: 3848 | GridSize: 20
Generation 18 | Revalues: 4052 | GridSize: 19
Generation 19 | Revalues: 4282 | GridSize: 25
Generation 20 | Revalues: 4540 | GridSize: 24
Generation 21 | Revalues: 4770 | GridSize: 24
Generation 22 | Revalues: 4984 | GridSize: 21
Generation 23 | Revalues: 5228 | GridSize: 24
Generation 24 | Revalues: 5444 | GridSize: 25
Generation 25 | Revalues: 5686 | GridSize: 21
Generation 26 | Revalues: 5914 | GridSize: 18
Generation 27 | Revalues: 6160 | GridSize: 22
Generation 28 | Revalues: 6362 | GridSize: 16
Generation 29 | Revalues: 6590 | GridSize: 25
Generation 30 | Revalues: 6816 | GridSize: 16
Generation 31 | Revalues: 7060 | GridSize: 24
Generation 32 | Revalues: 7290 | GridSize: 22
Generation 33 | Revalues: 7496 | GridSize: 30
Generation 34 | Revalues: 7704 | GridSize: 26
Generation 35 | Revalues: 7914 | GridSize: 27
Generation 36 | Revalues: 8132 | GridSize: 34
Generation 37 | Revalues: 8358 | GridSize: 33
Generation 38 | Revalues: 8578 | GridSize: 26
Generation 39 | Revalues: 8788 | GridSize: 27
Generation 40 | Revalues: 9028 | GridSize: 26
Generation 41 | Revalues: 9242 | GridSize: 23
Generation 42 | Revalues: 9468 | GridSize: 23
Generation 43 | Revalues: 9684 | GridSize: 22
Generation 44 | Revalues: 9884 | GridSize: 26
Generation 45 | Revalues: 10102 | GridSize: 33
Generation 46 | Revalues: 10316 | GridSize: 31
Generation 47 | Revalues: 10542 | GridSize: 31
Generation 48 | Revalues: 10742 | GridSize: 33
Generation 49 | Revalues: 10968 | GridSize: 38
Generation 50 | Revalues: 11180 | GridSize: 42
Generation 51 | Revalues: 11412 | GridSize: 51
Generation 52 | Revalues: 11620 | GridSize: 45
Generation 53 | Revalues: 11866 | GridSize: 39
Generation 54 | Revalues: 12080 | GridSize: 38
Generation 55 | Revalues: 12302 | GridSize: 39
Generation 56 | Revalues: 12498 | GridSize: 36
Generation 57 | Revalues: 12716 | GridSize: 38
Generation 58 | Revalues: 12936 | GridSize: 32
Generation 59 | Revalues: 13148 | GridSize: 34
Generation 60 | Revalues: 13398 | GridSize: 41
Generation 61 | Revalues: 13630 | GridSize: 53
Generation 62 | Revalues: 13842 | GridSize: 56
Generation 63 | Revalues: 14072 | GridSize: 52
