Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 324 | GridSize: 9
Generation 2 | Revalues: 578 | GridSize: 11
Generation 3 | Revalues: 810 | GridSize: 12
Generation 4 | Revalues: 1008 | GridSize: 15
Generation 5 | Revalues: 1222 | GridSize: 8
Generation 6 | Revalues: 1438 | GridSize: 13
Generation 7 | Revalues: 1656 | GridSize: 23
Generation 8 | Revalues: 1866 | GridSize: 9
Generation 9 | Revalues: 2100 | GridSize: 21
Generation 10 | Revalues: 2316 | GridSize: 23
Generation 11 | Revalues: 2552 | GridSize: 17
Generation 12 | Revalues: 2748 | GridSize: 14
Generation 13 | Revalues: 2976 | GridSize: 19
Generation 14 | Revalues: 3206 | GridSize: 25
Generation 15 | Revalues: 3438 | GridSize: 19
Generation 16 | Revalues: 3660 | GridSize: 29
Generation 17 | Revalues: 3876 | GridSize: 26
Generation 18 | Revalues: 4092 | GridSize: 17
Generation 19 | Revalues: 4308 | GridSize: 20
Generation 20 | Revalues: 4510 | GridSize: 21
Generation 21 | Revalues: 4712 | GridSize: 28
Generation 22 | Revalues: 4922 | GridSize: 24
Generation 23 | Revalues: 5132 | GridSize: 25
Generation 24 | Revalues: 5362 | GridSize: 28
Generation 25 | Revalues: 5604 | GridSize: 38
Generation 26 | Revalues: 5834 | GridSize: 37
Generation 27 | Revalues: 6036 | GridSize: 25
Generation 28 | Revalues: 6272 | GridSize: 29
Generation 29 | Revalues: 6490 | GridSize: 24
Generation 30 | Revalues: 6704 | GridSize: 24
Generation 31 | Revalues: 6904 | GridSize: 28
Generation 32 | Revalues: 7122 | GridSize: 27
Generation 33 | Revalues: 7350 | GridSize: 25
Generation 34 | Revalues: 7602 | GridSize: 24
Generation 35 | Revalues: 7812 | GridSize: 31
Generation 36 | Revalues: 8058 | GridSize: 41
Generation 37 | Revalues: 8272 | GridSize: 43
Generation 38 | Revalues: 8504 | GridSize: 41
Generation 39 | Revalues: 8728 | GridSize: 31
Generation 40 | Revalues: 8954 | GridSize: 21
Generation 41 | Revalues: 9162 | GridSize: 25
Generation 42 | Revalues: 9382 | GridSize: 31
Generation 43 | Revalues: 9578 | GridSize: 27
Generation 44 | Revalues: 9792 | GridSize: 37
Generation 45 | Revalues: 10024 | GridSize: 40
Generation 46 | Revalues: 10222 | GridSize: 36
Generation 47 | Revalues: 10424 | GridSize: 37
