Instance,AS_Prediction
0,0.7257668407454997
1,0.7919822192414996
10,0.7848976772584997
100,0.7621456445724999
101,0.7750773210130006
102,0.7998936947695005
103,0.7661261114380005
104,0.7456768294900001
105,0.7304512033615002
106,0.7250986523475004
107,0.7101868137334998
108,0.7152498660879998
109,0.7459266556919997
11,0.7713610094890001
110,0.7781991375945
111,0.7820542215785001
112,0.7715702954744996
113,0.7490414648399999
114,0.73979573370605
115,0.7472719346550494
116,0.7371051415134997
117,0.7399239378459996
118,0.7415336106324998
119,0.7330254143369997
12,0.736188970498
120,0.7284492901299999
121,0.7376554318735002
122,0.7469168940150004
123,0.7499585800894999
124,0.7582834299495002
125,0.7628810089051001
126,0.7600025089730997
127,0.7601853553117001
128,0.7624062874116998
129,0.7655665882890004
13,0.7802080197921006
130,0.7730278128717006
131,0.7582605377334999
132,0.7480717625545004
133,0.7528873020544999
134,0.7622087478419999
135,0.7630293525595
136,0.7958367792194998
137,0.7956685721959994
138,0.7845825454469995
139,0.7690356735889996
14,0.7760997969864997
140,0.8012035759554998
141,0.8133652167732004
142,0.8185935465545
143,0.8216067256273496
144,0.8086414249551999
145,0.80449082720275
146,0.8154313211530999
147,0.8038566757537002
148,0.7971046417320502
149,0.8069838509326498
15,0.8118849881198994
150,0.8147668812559996
151,0.8156439997041999
152,0.81809353108295
153,0.8078935792774499
154,0.8146128871427
155,0.8138477160433996
156,0.8136981572078501
157,0.8015698737254502
158,0.8136916988336003
159,0.8029923674259999
16,0.8192293919306995
160,0.8109211948134495
161,0.80264627308215
162,0.8152533440637498
163,0.8217722245848498
164,0.8111746486009997
