Instance,AS_Prediction
0,0.7255833217589996
1,0.7915267220654998
10,0.7814624759704998
100,0.7579735250845002
101,0.7930961774110008
102,0.7999709427700005
103,0.7600691533915005
104,0.7497703821195
105,0.732160833633
106,0.7200160945008001
107,0.7074986446858502
108,0.7185741717046997
109,0.74043761632215
11,0.7676335413061
110,0.78124851809305
111,0.7776739846190001
112,0.7711234205145497
113,0.7538927618285001
114,0.7521919955654996
115,0.7404914408359997
116,0.7407174613714996
117,0.7475789967924996
118,0.7298303260835499
119,0.7403924924059996
12,0.7290195243264996
120,0.7347264477860002
121,0.7378200940705001
122,0.7486913642805004
123,0.7488499365245004
124,0.757696678724
125,0.7560511994115502
126,0.7630777666340499
127,0.7727650376675501
128,0.7490129419055499
129,0.7590375313425004
13,0.7853313766015004
130,0.7766722296600505
131,0.7630792688773504
132,0.75319630992155
133,0.7572948870500498
134,0.7548468683712499
135,0.7694947266465505
136,0.7923924205209503
137,0.7911463973241
138,0.7867052099784994
139,0.7734708664620996
14,0.7756404641834996
140,0.7932951925994999
141,0.8127472910660003
142,0.8184391461264998
143,0.8153621896425999
144,0.81152112462505
145,0.8098337571690003
146,0.8074430759627002
147,0.80969378344685
148,0.8094628684313
149,0.8194408346413998
15,0.8072929244198498
150,0.8122427304528494
151,0.8096525232139998
152,0.8177879958516497
153,0.8044223677377499
154,0.8059411242569999
155,0.8226671882079502
156,0.8057666324070003
157,0.8199790352267002
158,0.8038561022477996
159,0.8154242781141998
16,0.80716108049965
160,0.8080454686786999
161,0.8084858262878002
162,0.8098893939344995
163,0.8109721004629996
164,0.8103733310507996
