Instance,AS_Prediction
0,0.7281850657804998
1,0.7903062806814998
10,0.7848418221589994
100,0.7622194812714999
101,0.7794349278230005
102,0.8065971459960007
103,0.7695545726280004
104,0.7417862227345001
105,0.7330827882060004
106,0.7253400089165002
107,0.7089161108215001
108,0.7104222566539998
109,0.7298720431089998
11,0.7578945174944995
110,0.7756639208005002
111,0.781599860878
112,0.768747669454
113,0.755590329069
114,0.7506535967409994
115,0.7446794534129998
116,0.732405621019
117,0.7420413550369994
118,0.7447386422719998
119,0.7302064138809996
12,0.7278024326425
120,0.7360264669740001
121,0.7457546371529999
122,0.7357046070370007
123,0.7532348121985001
124,0.7610297750910004
125,0.7666600033379994
126,0.7631911443474998
127,0.7611032937154999
128,0.7654732556220002
129,0.7669274065460006
13,0.7661106545715002
130,0.7710597155940003
131,0.759773129491
132,0.7439848246015001
133,0.7609693848089999
134,0.7632861617279997
135,0.7670220949190002
136,0.8062167743904997
137,0.8092365656484998
138,0.7812001306369993
139,0.7699491561984998
14,0.7778990800949995
140,0.7998348563394998
141,0.8142552430210003
142,0.8186065012935001
143,0.7973130594660003
144,0.8000624251082001
145,0.8200189348984003
146,0.8082271752200996
147,0.8155791704878499
148,0.80306852865255
149,0.7906949057819999
15,0.8125467122976996
150,0.8108558393894993
151,0.80697873735505
152,0.80664660913005
153,0.8138663490140995
154,0.8131595981241497
155,0.8076917111908998
156,0.8211159097112002
157,0.8134594283611498
158,0.8199036856599998
159,0.8154507482622999
16,0.8064283264733
160,0.7931972625358997
161,0.81723368402925
162,0.8170660275917502
163,0.8128104123801498
164,0.8090313824131996
