Instance,SBS_Prediction
0,0.7283947876139999
1,0.7891235649039996
10,0.7798344787639994
100,0.7669464511145
101,0.7837759505775008
102,0.8022845486590008
103,0.7684714054205004
104,0.744105436116
105,0.7191165486650004
106,0.7223962340615
107,0.7280198828544997
108,0.7256716869625002
109,0.7365116134234998
11,0.7772733175104998
110,0.7745199527815001
111,0.7792028439604999
112,0.7637027981785
113,0.7504203930064997
114,0.7468681561655001
115,0.7365016658779996
116,0.7479663863569995
117,0.7414552676634996
118,0.7261545452439997
119,0.7351948855315
12,0.741592391893
120,0.7312345812140001
121,0.7452198300514999
122,0.7457442602525003
123,0.7455474826320001
124,0.7729009303690002
125,0.7543901005554998
126,0.7712384327485001
127,0.7480460217809997
128,0.7784984960535002
129,0.7614268030550005
13,0.7826899999395
130,0.7688044793025004
131,0.7595758043505001
132,0.7479209716469998
133,0.7489000052554998
134,0.7615507486105002
135,0.7776830915344998
136,0.8049587436085003
137,0.7868407145864993
138,0.7914849364919998
139,0.7673060249414996
14,0.7799504779309995
140,0.7986090067029997
141,0.8156313786220004
142,0.818891806089
143,0.8049504510080999
144,0.804050988334
145,0.8134607595468498
146,0.8087077463138997
147,0.80790635835775
148,0.7955587689777498
149,0.8080268512592998
15,0.8105441399710499
150,0.7980224736101
151,0.8042534819680996
152,0.8017158681641497
153,0.8060106097902999
154,0.8036060076159499
155,0.8211230082330501
156,0.8083499302381999
157,0.8175731251918499
158,0.815035805509
159,0.8173622223018998
16,0.8183199526876997
160,0.8033529612053999
161,0.7951972238533004
162,0.8097589850911
163,0.8217044691784503
164,0.8059469062034
