Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 316 | GridSize: 7
Generation 2 | Revalues: 560 | GridSize: 11
Generation 3 | Revalues: 758 | GridSize: 12
Generation 4 | Revalues: 982 | GridSize: 15
Generation 5 | Revalues: 1216 | GridSize: 12
Generation 6 | Revalues: 1442 | GridSize: 15
Generation 7 | Revalues: 1658 | GridSize: 21
Generation 8 | Revalues: 1862 | GridSize: 17
Generation 9 | Revalues: 2090 | GridSize: 21
Generation 10 | Revalues: 2316 | GridSize: 19
Generation 11 | Revalues: 2536 | GridSize: 26
Generation 12 | Revalues: 2778 | GridSize: 26
Generation 13 | Revalues: 2984 | GridSize: 20
Generation 14 | Revalues: 3182 | GridSize: 18
Generation 15 | Revalues: 3426 | GridSize: 27
Generation 16 | Revalues: 3636 | GridSize: 21
Generation 17 | Revalues: 3838 | GridSize: 23
Generation 18 | Revalues: 4060 | GridSize: 29
Generation 19 | Revalues: 4270 | GridSize: 20
Generation 20 | Revalues: 4490 | GridSize: 20
Generation 21 | Revalues: 4690 | GridSize: 26
Generation 22 | Revalues: 4942 | GridSize: 29
Generation 23 | Revalues: 5160 | GridSize: 21
Generation 24 | Revalues: 5372 | GridSize: 20
Generation 25 | Revalues: 5592 | GridSize: 26
Generation 26 | Revalues: 5824 | GridSize: 31
Generation 27 | Revalues: 6018 | GridSize: 28
Generation 28 | Revalues: 6248 | GridSize: 33
Generation 29 | Revalues: 6460 | GridSize: 33
Generation 30 | Revalues: 6682 | GridSize: 33
Generation 31 | Revalues: 6906 | GridSize: 30
Generation 32 | Revalues: 7124 | GridSize: 28
Generation 33 | Revalues: 7342 | GridSize: 28
Generation 34 | Revalues: 7570 | GridSize: 30
Generation 35 | Revalues: 7788 | GridSize: 33
Generation 36 | Revalues: 7994 | GridSize: 29
Generation 37 | Revalues: 8214 | GridSize: 24
Generation 38 | Revalues: 8438 | GridSize: 24
Generation 39 | Revalues: 8662 | GridSize: 24
Generation 40 | Revalues: 8886 | GridSize: 24
Generation 41 | Revalues: 9106 | GridSize: 23
Generation 42 | Revalues: 9322 | GridSize: 26
Generation 43 | Revalues: 9550 | GridSize: 25
Generation 44 | Revalues: 9770 | GridSize: 24
Generation 45 | Revalues: 9974 | GridSize: 28
Generation 46 | Revalues: 10188 | GridSize: 26
Generation 47 | Revalues: 10404 | GridSize: 28
Generation 48 | Revalues: 10626 | GridSize: 21
Generation 49 | Revalues: 10860 | GridSize: 27
Generation 50 | Revalues: 11088 | GridSize: 35
Generation 51 | Revalues: 11300 | GridSize: 33
Generation 52 | Revalues: 11524 | GridSize: 25
Generation 53 | Revalues: 11750 | GridSize: 24
Generation 54 | Revalues: 11996 | GridSize: 33
Generation 55 | Revalues: 12196 | GridSize: 29
Generation 56 | Revalues: 12436 | GridSize: 33
Generation 57 | Revalues: 12658 | GridSize: 25
Generation 58 | Revalues: 12878 | GridSize: 34
Generation 59 | Revalues: 13084 | GridSize: 33
Generation 60 | Revalues: 13304 | GridSize: 33
Generation 61 | Revalues: 13508 | GridSize: 39
Generation 62 | Revalues: 13768 | GridSize: 28
Generation 63 | Revalues: 14008 | GridSize: 33
Generation 64 | Revalues: 14242 | GridSize: 35
Generation 65 | Revalues: 14472 | GridSize: 38
Generation 66 | Revalues: 14680 | GridSize: 32
Generation 67 | Revalues: 14912 | GridSize: 26
Generation 68 | Revalues: 15148 | GridSize: 18
Generation 69 | Revalues: 15350 | GridSize: 22
Generation 70 | Revalues: 15600 | GridSize: 24
Generation 71 | Revalues: 15814 | GridSize: 24
Generation 72 | Revalues: 16044 | GridSize: 24
Generation 73 | Revalues: 16252 | GridSize: 33
Generation 74 | Revalues: 16460 | GridSize: 30
Generation 75 | Revalues: 16660 | GridSize: 26
Generation 76 | Revalues: 16886 | GridSize: 16
Generation 77 | Revalues: 17080 | GridSize: 19
Generation 78 | Revalues: 17306 | GridSize: 22
Generation 79 | Revalues: 17548 | GridSize: 27
Generation 80 | Revalues: 17772 | GridSize: 23
Generation 81 | Revalues: 18000 | GridSize: 33
Generation 82 | Revalues: 18238 | GridSize: 36
Generation 83 | Revalues: 18462 | GridSize: 35
Generation 84 | Revalues: 18664 | GridSize: 38
Generation 85 | Revalues: 18888 | GridSize: 28
Generation 86 | Revalues: 19100 | GridSize: 31
Generation 87 | Revalues: 19324 | GridSize: 43
Generation 88 | Revalues: 19542 | GridSize: 30
Generation 89 | Revalues: 19768 | GridSize: 33
Generation 90 | Revalues: 19976 | GridSize: 35
Generation 91 | Revalues: 20206 | GridSize: 27
Generation 92 | Revalues: 20420 | GridSize: 32
Generation 93 | Revalues: 20618 | GridSize: 38
Generation 94 | Revalues: 20826 | GridSize: 41
Generation 95 | Revalues: 21038 | GridSize: 38
Generation 96 | Revalues: 21230 | GridSize: 28
Generation 97 | Revalues: 21456 | GridSize: 28
Generation 98 | Revalues: 21686 | GridSize: 35
Generation 99 | Revalues: 21916 | GridSize: 31
Generation 100 | Revalues: 22148 | GridSize: 27
Generation 101 | Revalues: 22362 | GridSize: 38
Generation 102 | Revalues: 22604 | GridSize: 35
