Instance,AS_Prediction
0,0.7293580094419998
1,0.7931169936654997
10,0.7835423316389993
100,0.763429662809
101,0.7905424189240006
102,0.8068025138605011
103,0.7684635240750005
104,0.7440920148280002
105,0.7272038343601502
106,0.7276740668703003
107,0.71494963546015
108,0.7047859589893498
109,0.7306322361554998
11,0.7644330078629996
110,0.7709975962515
111,0.7854112651055
112,0.773809132564
113,0.7595217913460001
114,0.7423563990654998
115,0.7493071469074998
116,0.7366809787074992
117,0.74107941402
118,0.7407201361844997
119,0.7379187775344999
12,0.7324937366065
120,0.7393600836190001
121,0.7406821230405002
122,0.7426815837554998
123,0.7523708634820003
124,0.754951098719
125,0.759778603726
126,0.7604933241044999
127,0.7735171266189996
128,0.7557709173434999
129,0.7536489361060005
13,0.7842409065150006
130,0.7705557297732497
131,0.7657706438395008
132,0.756261455797
133,0.7559277680894999
134,0.7521960897344999
135,0.7736033815005001
136,0.7890644438310005
137,0.7921606246249993
138,0.7977797779921498
139,0.7777664682214998
14,0.7741010938327995
140,0.7958847698087497
141,0.8128149425586004
142,0.8176964820369998
143,0.8070158354639498
144,0.8200309125644499
145,0.8040781605600001
146,0.8128369224478998
147,0.8059150916401999
148,0.8013649791717996
149,0.8160337154210001
15,0.8156616500295002
150,0.7981966400124497
151,0.8108815269022497
152,0.8094599375485505
153,0.8132306617264501
154,0.8088387039289997
155,0.8090682227360503
156,0.8196226426037997
157,0.8124049736713499
158,0.8085887764690498
159,0.8157164559637999
16,0.8153049523658997
160,0.8046988007731002
161,0.8115187813741501
162,0.8051609630228502
163,0.8225586675829993
164,0.8197314498106998
