Instance,AS_Prediction
0,0.7290546550209998
1,0.7899998127594995
10,0.7799675468554997
100,0.7788709516144998
101,0.7848705561085008
102,0.7938928625860003
103,0.7669604854905004
104,0.7373106068690004
105,0.7302935666895002
106,0.7248171796565004
107,0.723061930481
108,0.7106082059869999
109,0.7343722722599993
11,0.7742846508814997
110,0.7793674018314998
111,0.7732354855635005
112,0.7719157816844999
113,0.7559130872244998
114,0.740593924205
115,0.7440162497474994
116,0.7480837039379996
117,0.7321695146134997
118,0.7364155471639997
119,0.7390274342504999
12,0.730392022196
120,0.7377446744559996
121,0.7375793572760003
122,0.7449071967155002
123,0.7478322067200003
124,0.7551608496450001
125,0.75925583840155
126,0.7708978952920501
127,0.7518607338159994
128,0.7668938839949999
129,0.7625742908005004
13,0.7796542694835005
130,0.7597273350575002
131,0.7724088497700001
132,0.7442900458385001
133,0.7560111259625001
134,0.761093417342
135,0.7692943646679998
136,0.7941193928406498
137,0.7939021191459997
138,0.7819372732944992
139,0.7736476356624997
14,0.7732561054009995
140,0.79418346329195
141,0.8137443667372999
142,0.8184787934606504
143,0.8030803607818996
144,0.8152491901659998
145,0.8052544954569997
146,0.8112097868051498
147,0.8049382092568496
148,0.8145095196676002
149,0.8078321673404
15,0.8130577196343001
150,0.8198933424073
151,0.8060348945966996
152,0.8088062458980992
153,0.8036617905017495
154,0.8087595307494498
155,0.8073111084003499
156,0.8078298993518502
157,0.80659535425625
158,0.8109980189825502
159,0.8176667472386496
16,0.8084360909382999
160,0.8086257078572495
161,0.8044310295066996
162,0.8123375811106
163,0.8085499157187498
164,0.81346159840405
