Instance,AS_Prediction
0,0.7276709917534997
1,0.7900956168754998
10,0.7801621746709997
100,0.7675389630709999
101,0.7869106942485006
102,0.7955128337150005
103,0.7589571364515005
104,0.7345649727160003
105,0.7393667450830003
106,0.7203827487300002
107,0.7122277890850001
108,0.7169980002824998
109,0.7397300762299995
11,0.7675280561029997
110,0.779684379795
111,0.7733584847480003
112,0.7739306100109996
113,0.7573144387574997
114,0.7368339401554996
115,0.7459412952459995
116,0.7426791418104998
117,0.7367069456835
118,0.7437701369974998
119,0.7352591597489999
12,0.7313392757329998
120,0.7383451354479998
121,0.7368574164334999
122,0.7477428322310005
123,0.7432125420365004
124,0.7699347533309997
125,0.7569068934625
126,0.7732731798339998
127,0.7585525876495
128,0.7687124823230004
129,0.7689126319470004
13,0.7671420430565007
130,0.7762768279415002
131,0.7573424382215005
132,0.7477792895880002
133,0.7512354992399998
134,0.7672776146109996
135,0.7687013427000001
136,0.8087911487979994
137,0.7908406060264999
138,0.7891617098434992
139,0.7682297182919996
14,0.7710844881454999
140,0.8014174311969999
141,0.8158331634125002
142,0.8188620956480002
143,0.8060228471854998
144,0.8047815449173499
145,0.8124447578625501
146,0.8025624662401496
147,0.8080369794978997
148,0.8079742193623499
149,0.80718523636985
15,0.8131904748457498
150,0.8072501435463998
151,0.8096840817879501
152,0.8040750984936997
153,0.8095266278022001
154,0.8092767674062498
155,0.8172070469819996
156,0.8096835710479499
157,0.8060670087275501
158,0.8158278859306499
159,0.8148983238851997
16,0.8071628588267498
160,0.7992441489269
161,0.8111590274285502
162,0.8007377266728
163,0.8067405610890499
164,0.81901353536415
